T_s,below_radiative_floor,boundary_layer_depth,geostrophic_wind,ground_heat_flux,h_decoupling,h_energy_floor,h_max_energy_gradient,kh_surface,km_surface,max_negative_de_dz,max_shear,monin_obukhov_length,near_fold,net_radiation,pr_t_face_max,pr_t_face_min,pr_t_surface,radiative_equilibrium_temperature,ri_max,ri_min,sensible_heat_flux,storage,surface_delta,surface_e_xi,surface_wind_speed,t,theta_surface,u_star
264.05771103225175,false,155.0,8.0,24.692532387020947,156.0,124.0,96.0,0.0234701600266145,0.0234701600266145,0.0008994140907154042,0.1375368557932748,-4.093615971895744,false,-30.662998680454507,1.0,1.0,1.0,256.3868557711529,3.9018831974476855,0.24608184717602666,3.4264566817593325,-51.92907438571612,0.0038398538388267458,0.0032934164536095384,0.2646570314957947,300.0,264.3010311088848,0.05572944859486345
264.0561174401756,false,157.0,8.0,24.673409282107514,158.0,124.0,98.0,0.023793307031549235,0.023793307031549235,0.0008219281551707846,0.13845446123246563,-4.244125448342969,false,-30.656344220079916,1.0,1.0,1.0,256.3868557711529,3.782349552883213,0.2384158936229497,3.409931310952198,-51.91982219123523,0.003897584389870737,0.003391720814095942,0.26656247466209837,330.0,264.2949753191603,0.05631342114773738
264.05371072355223,false,157.0,8.0,24.644528682626742,158.0,124.0,98.0,0.024051857256266584,0.024051857256266584,0.0007579950845276904,0.13917899965915012,-4.3720320484906905,false,-30.646294573931186,1.0,1.0,1.0,256.3868557711529,3.6712185130778936,0.23224459061818264,3.3929099598334,-51.897913296724525,0.003943696892418546,0.0034713850295500933,0.26807300847600907,360.0,264.2888214625195,0.056778753658929995
264.0506040948841,false,159.0,8.0,24.607249138608946,158.0,124.0,100.0,0.024259717619011682,0.024259717619011682,0.0007054259153214809,0.13975371609806697,-4.481192509860397,false,-30.633322734732417,1.0,1.0,1.0,256.3868557711529,3.5704597424598497,0.2272087474421164,3.3759005561694653,-51.8646713171719,0.003980721656351896,0.0035360823153351784,0.26927808785563545,390.0,264.28253181206986,0.0571515982819603
264.0468944847617,false,159.0,8.0,24.562733817140494,158.0,122.0,100.0,0.02442740859240475,0.02442740859240475,0.0006610929276153511,0.1402107811283776,-4.574732492269919,false,-30.61783372465402,1.0,1.0,1.0,256.3868557711529,3.4806955968194058,0.22305252155691419,3.3592111868851835,-51.82135635490933,0.004010562100509632,0.003588699990841624,0.2702438811423394,420.0,264.27609134329447,0.057451534810922106
264.04266512805617,false,159.0,8.0,24.511981536674057,158.0,122.0,2.0,0.024563004896497726,0.024563004896497726,0.0006735144359459252,0.14057456006296587,-4.655203390166771,false,-30.60017537455178,1.0,1.0,1.0,256.3868557711529,3.4017055678543673,0.2195887706061575,3.343022780643154,-51.769134130582685,0.00403467296692033,0.003631523470108275,0.2710202623907298,450.0,264.26949831307905,0.05769346597385875
264.03798773064455,false,159.0,8.0,24.455852767734537,158.0,122.0,2.0,0.024672792054000255,0.024672792054000255,0.0007114188937729603,0.14086380941439777,-4.724704629898744,false,-30.580647359362274,1.0,1.0,1.0,256.3868557711529,3.332808920254322,0.21667738100459852,3.327435360654998,-51.70906476644181,0.00405418295068557,0.00366637706816984,0.27164548269056016,480.0,264.2627586276291,0.057888913044004876
264.0329242754496,false,159.0,8.0,24.395091305395223,158.0,122.0,2.0,0.02476171850319177,0.02476171850319177,0.000745007963928436,0.14109316572277986,-4.784975538033297,false,-30.559508732546988,1.0,1.0,1.0,256.3868557711529,3.2731156328783544,0.21421135189678256,3.3124960727361334,-51.642103965206076,0.0040699783682529985,0.0036947268816366887,0.27214929010182654,510.0,264.2558824189719,0.05804689531897853
264.0275284299775,false,159.0,8.0,24.330341159730093,158.0,122.0,2.0,0.024833720588186857,0.024833720588186857,0.0007750892652149295,0.14127418594761482,-4.837463266579316,false,-30.53698380005386,1.0,1.0,1.0,256.3868557711529,3.2216844112927125,0.2121076513604396,3.2982199338652194,-51.56910502591873,0.0040827628241612846,0.003717759071978334,0.27255511063836163,540.0,264.24888202069656,0.0581745539840033
264.02184683619834,false,159.0,8.0,24.262162034380026,158.0,120.0,2.0,0.024891959344632508,0.024891959344632508,0.0008022932886100655,0.14141609423014972,-4.883380354271538,false,-30.513267505141584,1.0,1.0,1.0,256.3868557711529,3.1776037650906397,0.21030082247991289,3.2846005369239637,-51.49082900259765,0.0040931004169740435,0.003736439595706053,0.2728815981611316,570.0,264.24177063377545,0.05827760138906385
264.0159200721913,false,159.0,8.0,24.191040866295676,158.0,120.0,2.0,0.024938993168541906,0.024938993168541906,0.0008271171673046029,0.14152631926640388,-4.923745259937244,false,-30.48852944418786,1.0,1.0,1.0,256.3868557711529,3.140039897431743,0.2087386737936314,3.2716195941306445,-51.40795071635289,0.004101447101191945,0.0037515593296451716,0.27314374527098234,600.0,264.23456159018286,0.058360645975447274
264.00978355753983,false,159.0,8.0,24.117402690478,158.0,120.0,2.0,0.024976907889168183,0.024976907889168183,0.0008499561701597533,0.14161089340418676,-4.959418681815065,false,-30.46291764838469,1.0,1.0,1.0,256.3868557711529,3.1082470025018414,0.2073790672625841,3.2592508731075367,-51.32106946575515,0.004108174215025126,0.0037637692364824657,0.27335370377882695,630.0,264.22726783592276,0.058427434824946424
264.0034682482812,false,159.0,8.0,24.041618979374334,158.0,118.0,2.0,0.025007417098527322,0.025007417098527322,0.0008711297939848935,0.14167475374772837,-4.991129973436748,false,-30.436561487309007,1.0,1.0,1.0,256.3868557711529,3.0815750106680833,0.20618767499221569,3.2474649758291716,-51.230715490854166,0.004113586563356826,0.003773608331926872,0.273521408763361,660.0,264.21990170100673,0.05848103946717327
